"ride_id","pickup_latitude","pickup_longitude","dropoff_latitude","dropoff_longitude"
"3046034","40.85638768 ","-74.10557298","40.84846151 ","-73.87990613"
"3046035","40.71505814 ","-73.96186472","40.64316614 ","-73.98850206"
"3046036","40.7337848  ","-74.01346641","40.86612712 ","-73.92398677"
"3046037","40.8575596  ","-74.06283192","40.90489374 ","-73.93665001"
"3046038","40.89380457 ","-74.02746212","40.84255433 ","-73.97382819"
"3046039","40.78214655 ","-74.01519832","40.79992526 ","-74.10339347"
"3046040","40.74665928 ","-74.00691756","40.79834278 ","-73.96526251"
"3046041","40.75098222 ","-73.80482873","40.64629721 ","-73.96549402"
"3046042","40.8383563  ","-73.91607951","40.71072426 ","-74.06201036"
"3046043","40.7337848  ","-74.01346641","40.78735263 ","-74.02516255"
"3046044","40.81597652 ","-73.97435059","40.83607398 ","-74.00820323"
"3046045","40.79294709 ","-73.94239338","40.91887648 ","-73.98865651"
"3046046","40.70226286 ","-73.81244222","40.79808429 ","-73.83446829"
"3046047","40.69076773 ","-73.98761584","40.68959578 ","-74.04822392"
"3046048","40.78515564 ","-73.84654108","40.88348849 ","-74.03331643"
"3046049","40.68113321 ","-74.04683067","40.86101352 ","-74.10575543"
"3046050","40.83027104 ","-74.03018835","40.81194883 ","-73.81246893"
"3046051","40.71846598 ","-74.05931395","40.84403788 ","-73.81520326"
"3046052","40.88279091 ","-73.8936268","40.78077078 ","-73.91695253"
"3046053","40.88662775 ","-74.01418721","40.79644372 ","-73.95786084"
"3046054","40.63388741 ","-73.98547042","40.90393299 ","-73.89933783"
"3046055","40.79663731 ","-74.0055664","40.82568853 ","-73.99340635"
"3046056","40.78077078 ","-73.91695253","40.88512443 ","-73.97050372"
"3046057","40.79838401 ","-74.07008848","40.88520472 ","-74.04706403"
"3046058","40.80593035 ","-74.11304496","40.64815954 ","-73.96748233"
"3046059","40.71816464 ","-74.0439759","40.91718586 ","-73.99760055"
"3046060","40.64992373 ","-74.04041316","40.8375301  ","-73.82749179"
"3046061","40.6827394  ","-74.07112154","40.66225432 ","-74.00453576"
"3046062","40.75764549 ","-74.13002087","40.70342381 ","-73.99215324"
"3046063","40.9104199  ","-74.00672375","40.83607398 ","-74.00820323"
"3046064","40.77798444 ","-74.05974147","40.66835397 ","-73.91184795"
"3046065","40.79959428 ","-73.90984647","40.84226854 ","-73.83490599"
"3046066","40.68581217 ","-73.99172183","40.75503718 ","-73.8042967"
"3046067","40.88372177 ","-74.06867636","40.89503612 ","-74.06590832"
"3046068","40.75563879 ","-74.03863215","40.83027104 ","-74.03018835"
"3046069","40.69661874 ","-74.02292862","40.87625535 ","-73.88514227"
"3046070","40.70693367 ","-74.01004674","40.81168489 ","-73.98467448"
"3046071","40.81916471 ","-74.09348006","40.70526618 ","-74.12242614"
"3046072","40.75764549 ","-74.13002087","40.87390379 ","-73.92256852"
"3046073","40.76391365 ","-74.03690863","40.74316496 ","-73.90019974"
"3046074","40.84455588 ","-74.07407501","40.8170666  ","-73.84357225"
"3046075","40.80945079 ","-73.96981111","40.89602059 ","-73.88943725"
"3046076","40.69655936 ","-73.98470769","40.69890899 ","-73.93095319"
"3046077","40.85350977 ","-73.98264128","40.68840001 ","-73.945782"
"3046078","40.74983536 ","-74.1442537","40.80399283 ","-73.8829126"
"3046079","40.69629013 ","-73.96562758","40.72044178 ","-74.13782203"
"3046080","40.81463943 ","-74.07488469","40.71677608 ","-74.10904658"
"3046081","40.75539024 ","-73.84933902","40.84403788 ","-73.81520326"
"3046082","40.69831539 ","-74.08717681","40.67982471 ","-73.90389891"
"3046083","40.7562861  ","-73.88049644","40.74541835 ","-73.83701795"
"3046084","40.79808429 ","-73.83446829","40.74587572 ","-74.13062211"
"3046085","40.81854495 ","-73.82112669","40.65888098 ","-74.07126844"
"3046086","40.73172292 ","-73.88801019","40.72585479 ","-73.85639995"
"3046087","40.68788763 ","-74.05141857","40.79388952 ","-74.10976834"
"3046088","40.89041133 ","-74.00307671","40.69471372 ","-73.94894714"
"3046089","40.85469362 ","-73.92796505","40.91641978 ","-73.96732265"
"3046090","40.87437741 ","-73.97769744","40.79766769 ","-73.99198579"
"3046091","40.86421674 ","-73.93884504","40.85399587 ","-73.884845"
"3046092","40.9104199  ","-74.00672375","40.68770307 ","-73.90882175"
"3046093","40.72585479 ","-73.85639995","40.72645053 ","-73.93025994"
"3046094","40.6523141  ","-74.05893762","40.75764549 ","-74.13002087"
"3046095","40.84034112 ","-73.81541934","40.71414894 ","-74.01396574"
"3046096","40.80859566 ","-74.10635031","40.72131902 ","-73.91612566"
"3046097","40.68692878 ","-73.84336064","40.69515837 ","-74.04065338"
"3046098","40.76098033 ","-73.83669326","40.68692878 ","-73.84336064"
"3046099","40.91087598 ","-74.03121912","40.77841211 ","-73.9944655"
"3046100","40.72004983 ","-74.13416232","40.81154119 ","-74.13496447"
"3046101","40.78800829 ","-74.04803492","40.82633372 ","-73.8890424"
"3046102","40.63938921 ","-73.99467885","40.7806446  ","-74.10968735"
"3046103","40.83556101 ","-74.06666363","40.84959217 ","-74.13533965"
"3046104","40.84867684 ","-73.87507136","40.85418516 ","-73.91929198"
"3046105","40.71434053 ","-73.89862899","40.67122256 ","-73.90040524"
"3046106","40.70218139 ","-74.04879926","40.8761559  ","-74.0281131"
"3046107","40.70987553 ","-73.83639375","40.82523978 ","-74.04043166"
"3046108","40.8208922  ","-73.90020205","40.742714   ","-73.95961952"
"3046109","40.75608578 ","-74.11989611","40.71370605 ","-73.97460845"
"3046110","40.71434053 ","-73.89862899","40.87188372 ","-73.82832492"
"3046111","40.81055707 ","-73.92230757","40.80998122 ","-73.83697561"
"3046112","40.79726302 ","-73.80302559","40.79958504 ","-74.11063597"
"3046113","40.69762988 ","-73.90170498","40.88243988 ","-74.04085978"
"3046114","40.68865943 ","-74.07157309","40.81916471 ","-74.09348006"
"3046115","40.87715515 ","-73.90777075","40.79460742 ","-73.81512246"
"3046116","40.80545066 ","-73.87512103","40.66225432 ","-74.00453576"
"3046117","40.72895925 ","-74.00680172","40.74998832 ","-73.78839971"
"3046118","40.69027098 ","-74.02083164","40.68796541 ","-74.06486032"
"3046119","40.7055746  ","-73.93518261","40.72262277 ","-73.87869592"
"3046120","40.69890899 ","-73.93095319","40.7820038  ","-74.1057497"
"3046121","40.80635433 ","-73.95721698","40.76828271 ","-74.02291686"
"3046122","40.86808342 ","-73.91079539","40.75365248 ","-73.96704638"
"3046123","40.803726   ","-73.9807492","40.77194523 ","-73.99370292"
"3046124","40.86636436 ","-73.84242682","40.68400922 ","-73.84725983"
"3046125","40.7229588  ","-73.91088227","40.68959578 ","-74.04822392"
"3046126","40.65655862 ","-73.86918252","40.88657397 ","-74.09431003"
"3046127","40.81945683 ","-73.89871808","40.71649783 ","-74.0478552"
"3046128","40.89304049 ","-73.90741343","40.71626967 ","-74.09986949"
"3046129","40.6903961  ","-74.02220395","40.78666286 ","-73.85479288"
"3046130","40.80822048 ","-74.01566218","40.84720116 ","-73.8484866"
"3046131","40.80945209 ","-73.82400009","40.8107321  ","-74.06486217"
"3046132","40.72412083 ","-73.81825831","40.75502708 ","-73.797441"
"3046133","40.85817514 ","-73.98590991","40.76141292 ","-73.93569568"
"3046134","40.79400721 ","-74.06337724","40.86636436 ","-73.84242682"
"3046135","40.72558047 ","-73.83840825","40.75855723 ","-74.09667939"
"3046136","40.65689296 ","-74.05708101","40.85645043 ","-73.91210127"
"3046137","40.76081703 ","-74.01140067","40.76828271 ","-74.02291686"
"3046138","40.88040644 ","-73.98641749","40.71505814 ","-73.96186472"
"3046139","40.77282289 ","-74.06877394","40.86612712 ","-73.92398677"
"3046140","40.66653794 ","-73.85185213","40.81578763 ","-73.8007699"
"3046141","40.67516189 ","-73.87771069","40.74893466 ","-73.93600322"
"3046142","40.68865943 ","-74.07157309","40.71587444 ","-73.95412713"
"3046143","40.66723388 ","-73.93070513","40.84525724 ","-73.85280111"
"3046144","40.83142658 ","-73.91271123","40.69220007 ","-74.05340237"
"3046145","40.77420263 ","-74.09569733","40.73620874 ","-74.03534593"
"3046146","40.80714331 ","-74.05136459","40.70987553 ","-73.83639375"
"3046147","40.65910706 ","-73.99069007","40.73271638 ","-73.79294514"
"3046148","40.90221353 ","-74.0663837","40.828483   ","-74.11017386"
"3046149","40.79644372 ","-73.95786084","40.78468518 ","-73.78184284"
"3046150","40.7439018  ","-73.97931372","40.83697225 ","-74.10288652"
"3046151","40.80043808 ","-74.12076039","40.73862915 ","-73.96914028"
"3046152","40.85317898 ","-73.95200562","40.68926271 ","-73.99734107"
"3046153","40.7626099  ","-74.00700418","40.78052925 ","-74.07744027"
"3046154","40.82391774 ","-73.80264216","40.88667868 ","-74.09265329"
"3046155","40.77036162 ","-73.81905054","40.78052925 ","-74.07744027"
"3046156","40.82633372 ","-73.8890424","40.68926271 ","-73.99734107"
"3046157","40.78742742 ","-73.9694342","40.91087598 ","-74.03121912"
"3046158","40.71414894 ","-74.01396574","40.68770307 ","-73.90882175"
"3046159","40.79755461 ","-74.07798425","40.85229896 ","-73.81257678"
"3046160","40.80545066 ","-73.87512103","40.66428901 ","-73.89469018"
"3046161","40.65764977 ","-73.99878981","40.70350175 ","-73.82721693"
"3046162","40.74127286 ","-73.85635387","40.67938323 ","-73.96683378"
"3046163","40.88821669 ","-73.9067905","40.64791545 ","-73.94366727"
"3046164","40.86403364 ","-73.84600469","40.86605889 ","-73.95053218"
"3046165","40.6827394  ","-74.07112154","40.80822048 ","-74.01566218"
"3046166","40.78882972 ","-73.99804304","40.75563879 ","-74.03863215"
"3046167","40.76788729 ","-73.89040261","40.73380787 ","-73.90605935"
"3046168","40.83725356 ","-74.03190161","40.80510876 ","-73.97433678"
"3046169","40.82758113 ","-74.08422887","40.89671363 ","-73.91108629"
"3046170","40.79834278 ","-73.96526251","40.88795789 ","-74.01282644"
"3046171","40.84419759 ","-74.0958985","40.91641978 ","-73.96732265"
"3046172","40.67235053 ","-73.86929313","40.69499758 ","-73.93038024"
"3046173","40.75435749 ","-73.84020272","40.6628412  ","-73.86488387"
"3046174","40.83630255 ","-73.88992861","40.79056081 ","-73.78863928"
"3046175","40.759937   ","-74.05270546","40.74436002 ","-73.97137112"
"3046176","40.84492129 ","-74.13902263","40.68159627 ","-73.92899917"
"3046177","40.83458887 ","-73.97641551","40.85317898 ","-73.95200562"
"3046178","40.80797093 ","-73.99157591","40.72043857 ","-73.95011891"
"3046179","40.68159627 ","-73.92899917","40.69391131 ","-73.86135814"
"3046180","40.69515837 ","-74.04065338","40.7337848  ","-74.01346641"
"3046181","40.83725356 ","-74.03190161","40.84262754 ","-73.95848201"
"3046182","40.85692465 ","-74.01726304","40.74216268 ","-73.8083638"
"3046183","40.6674396  ","-73.91309168","40.86940606 ","-74.11755808"
"3046184","40.74944823 ","-73.92286824","40.71401652 ","-73.96906378"
"3046185","40.71840671 ","-74.13210723","40.7337848  ","-74.01346641"
"3046186","40.8375301  ","-73.82749179","40.82882168 ","-74.03605908"
"3046188","40.73147516 ","-73.84795504","40.89966195 ","-73.9874703"
"3046189","40.83142658 ","-73.91271123","40.73517331 ","-73.88206037"
"3046190","40.75378445 ","-74.14317937","40.82114361 ","-74.09305817"
"3046191","40.83503151 ","-74.02925046","40.90590157 ","-73.98324094"
"3046192","40.80822048 ","-74.01566218","40.76120163 ","-73.90928485"
"3046193","40.69629013 ","-73.96562758","40.71587444 ","-73.95412713"
"3046194","40.68865943 ","-74.07157309","40.7729055  ","-73.82248564"
"3046195","40.75475825 ","-74.11460282","40.8709502  ","-73.87547672"
"3046196","40.84534909 ","-73.81182214","40.80136208 ","-73.8355367"
"3046197","40.83939728 ","-74.09599098","40.81731298 ","-74.14547944"
"3046198","40.89503612 ","-74.06590832","40.65785586 ","-74.05148459"
"3046199","40.64897523 ","-73.8896747","40.7272805  ","-73.84970332"
"3046200","40.72844685 ","-74.00594852","40.80389095 ","-74.01543502"
"3046201","40.80545066 ","-73.87512103","40.64316614 ","-73.98850206"
"3046202","40.7501187  ","-73.84085346","40.80182997 ","-74.05430385"
"3046203","40.71472117 ","-73.98485427","40.85868251 ","-73.84718544"
"3046204","40.69890899 ","-73.93095319","40.87188372 ","-73.82832492"
"3046205","40.67106211 ","-74.05045285","40.85331675 ","-74.13303727"
"3046206","40.70869582 ","-74.00103968","40.71828994 ","-73.82568377"
"3046207","40.81767283 ","-73.85828992","40.72084617 ","-73.98964787"
"3046208","40.84589162 ","-73.88301712","40.68617664 ","-74.06266931"
"3046209","40.80768667 ","-73.86808038","40.80281909 ","-73.89655801"
"3046210","40.8131506  ","-74.0941232","40.70326645 ","-73.95781537"
"3046211","40.72131902 ","-73.91612566","40.68581217 ","-73.99172183"
"3046212","40.8733263  ","-73.87287963","40.82398518 ","-73.98290369"
"3046213","40.73917391 ","-73.80627226","40.85737818 ","-73.94044537"
"3046214","40.81729048 ","-74.14605029","40.77661205 ","-73.99386335"
"3046215","40.76639545 ","-73.877075","40.84455588 ","-74.07407501"
"3046216","40.74998832 ","-73.78839971","40.71699868 ","-73.88349593"
"3046217","40.80723785 ","-74.12517576","40.68788763 ","-74.05141857"
"3046218","40.72131902 ","-73.91612566","40.83590215 ","-74.01558702"
"3046219","40.78909161 ","-74.05404491","40.77027321 ","-74.13926661"
"3046220","40.69661874 ","-74.02292862","40.83027104 ","-74.03018835"
"3046221","40.6628412  ","-73.86488387","40.8394536  ","-74.03770912"
"3046222","40.85396397 ","-74.10978339","40.75086363 ","-74.10101883"
"3046223","40.89270887 ","-73.9096074","40.78052925 ","-74.07744027"
"3046224","40.89377484 ","-73.90880833","40.81530727 ","-74.10861618"
"3046225","40.7519783  ","-73.89137841","40.6978979  ","-74.0703485"
"3046226","40.68692146 ","-73.94315887","40.75475825 ","-74.11460282"
"3046227","40.66337087 ","-74.01948031","40.81093658 ","-73.98133612"
"3046228","40.77282289 ","-74.06877394","40.89482569 ","-74.00349696"
"3046229","40.79261965 ","-74.07191106","40.78145969 ","-74.11821455"
"3046230","40.71197427 ","-73.82946405","40.88852692 ","-74.02677459"
"3046231","40.70711389 ","-73.80585802","40.74507021 ","-74.07372308"
"3046232","40.77811321 ","-74.0563458","40.82523978 ","-74.04043166"
"3046233","40.88520472 ","-74.04706403","40.77226316 ","-74.16072125"
"3046234","40.83262785 ","-73.93883527","40.64896195 ","-73.90845782"
"3046235","40.81767283 ","-73.85828992","40.77027321 ","-74.13926661"
"3046236","40.71626967 ","-74.09986949","40.87625535 ","-73.88514227"
"3046237","40.75539024 ","-73.84933902","40.68796541 ","-74.06486032"
"3046238","40.91504781 ","-73.99776746","40.71840671 ","-74.13210723"
"3046239","40.75764549 ","-74.13002087","40.78800829 ","-74.04803492"
"3046240","40.91281967 ","-73.91318094","40.75855723 ","-74.09667939"
"3046241","40.82398518 ","-73.98290369","40.79635637 ","-74.11758388"
"3046242","40.71778135 ","-73.82270181","40.69156961 ","-73.84258858"
"3046243","40.75234891 ","-74.1159842","40.79374513 ","-74.09599924"
"3046244","40.71816464 ","-74.0439759","40.67205416 ","-73.84086497"
"3046245","40.71038886 ","-73.88724436","40.63957947 ","-74.01743554"
"3046246","40.6674396  ","-73.91309168","40.74998832 ","-73.78839971"
"3046247","40.72238381 ","-74.04419251","40.81795343 ","-73.92412361"
"3046248","40.70848543 ","-73.84779147","40.68770307 ","-73.90882175"
"3046249","40.81795343 ","-73.92412361","40.79388952 ","-74.10976834"
"3046250","40.85238191 ","-73.87340421","40.74517305 ","-73.81581231"
"3046251","40.69902951 ","-74.02289423","40.81194883 ","-73.81246893"
"3046252","40.87390379 ","-73.92256852","40.67255496 ","-74.02787869"
"3046253","40.72338877 ","-74.11356411","40.65910706 ","-73.99069007"
"3046254","40.75219726 ","-73.85732932","40.81945683 ","-73.89871808"
"3046255","40.76180921 ","-74.14212711","40.7220382  ","-73.93348868"
"3046256","40.79834278 ","-73.96526251","40.79496076 ","-74.09065162"
"3046257","40.80758612 ","-73.98286363","40.82301009 ","-74.14639227"
"3046258","40.77982703 ","-73.97627977","40.75165461 ","-73.98661024"
"3046259","40.87101217 ","-73.96890649","40.82230417 ","-74.13428603"
"3046260","40.70652618 ","-74.13391896","40.73900833 ","-74.04260851"
"3046261","40.82758113 ","-74.08422887","40.76828271 ","-74.02291686"
"3046262","40.6827394  ","-74.07112154","40.68200476 ","-73.89953518"
"3046263","40.77664338 ","-73.95004944","40.6827394  ","-74.07112154"
"3046264","40.82862492 ","-73.84062148","40.76499488 ","-73.8481648"
"3046265","40.86862231 ","-73.82638147","40.7866355  ","-73.88692147"
"3046266","40.87133956 ","-73.88210938","40.67516189 ","-73.87771069"
"3046267","40.825501   ","-74.07622859","40.78515564 ","-73.84654108"
"3046268","40.64358513 ","-73.93976416","40.65888098 ","-74.07126844"
"3046269","40.75495351 ","-73.82863947","40.69661874 ","-74.02292862"
"3046270","40.85615341 ","-74.04499723","40.8424161  ","-74.01210628"
"3046271","40.67255496 ","-74.02787869","40.77841211 ","-73.9944655"
"3046272","40.88671032 ","-73.96610739","40.85599444 ","-74.07402986"
"3046273","40.88372177 ","-74.06867636","40.81894704 ","-73.95887332"
"3046274","40.68182815 ","-74.07163104","40.84034112 ","-73.81541934"
"3046275","40.89876372 ","-73.89353771","40.81093658 ","-73.98133612"
"3046276","40.80859566 ","-74.10635031","40.68400922 ","-73.84725983"
"3046277","40.85350977 ","-73.98264128","40.82862492 ","-73.84062148"
"3046278","40.86424619 ","-74.10228381","40.81578763 ","-73.8007699"
"3046279","40.79958504 ","-74.11063597","40.82356701 ","-73.85050356"
"3046280","40.68692146 ","-73.94315887","40.64497022 ","-73.91906464"
"3046281","40.79838401 ","-74.07008848","40.8898401  ","-73.87251909"
"3046282","40.83224483 ","-73.97081669","40.69297006 ","-73.84934402"
"3046283","40.72927679 ","-73.94798976","40.74216268 ","-73.8083638"
"3046284","40.85868251 ","-73.84718544","40.88852692 ","-74.02677459"
"3046285","40.86442978 ","-73.92827098","40.69831539 ","-74.08717681"
"3046286","40.71587444 ","-73.95412713","40.84034112 ","-73.81541934"
"3046287","40.89966195 ","-73.9874703","40.74944823 ","-73.92286824"
"3046288","40.83593921 ","-73.87850276","40.67944602 ","-74.10497514"
"3046289","40.78742599 ","-73.82398272","40.77715807 ","-73.97397803"
"3046290","40.67982471 ","-73.90389891","40.68104357 ","-74.09615005"
"3046291","40.742714   ","-73.95961952","40.63555894 ","-73.97423188"
"3046292","40.83024469 ","-74.01535693","40.80811401 ","-73.8465018"
"3046293","40.8444783  ","-73.92491758","40.71626967 ","-74.09986949"
"3046294","40.8107321  ","-74.06486217","40.77096604 ","-74.03150074"
"3046295","40.87586555 ","-73.90411708","40.69515837 ","-74.04065338"
"3046296","40.66315154 ","-73.91180699","40.74462651 ","-73.87259336"
"3046297","40.67106211 ","-74.05045285","40.72521337 ","-73.98681055"
"3046298","40.77470349 ","-73.96649896","40.66631594 ","-73.8553082"
"3046299","40.72310777 ","-73.96984827","40.91577365 ","-73.99811427"
"3046300","40.91577365 ","-73.99811427","40.80182997 ","-74.05430385"
"3046301","40.89731257 ","-74.03573662","40.68617664 ","-74.06266931"
"3046302","40.65065557 ","-74.01281743","40.70614931 ","-73.81532141"
"3046303","40.67623882 ","-74.06528007","40.74424868 ","-73.915743"
"3046304","40.86768367 ","-73.96696122","40.87439948 ","-74.05542107"
"3046305","40.65910706 ","-73.99069007","40.86312991 ","-73.96910494"
"3046306","40.70468394 ","-74.01287942","40.82391774 ","-73.80264216"
"3046307","40.80797093 ","-73.99157591","40.87653547 ","-74.00376716"
"3046308","40.84262754 ","-73.95848201","40.89041133 ","-74.00307671"
"3046309","40.8343204  ","-74.03410871","40.65602605 ","-73.91462066"
"3046310","40.64896195 ","-73.90845782","40.75326363 ","-73.96877113"
"3046311","40.76102325 ","-74.0455857","40.7866355  ","-73.88692147"
"3046312","40.88031361 ","-73.97978183","40.78800829 ","-74.04803492"
"3046313","40.84419759 ","-74.0958985","40.90736542 ","-73.95548843"
"3046314","40.80936969 ","-73.87038486","40.72305051 ","-73.93310397"
"3046315","40.71536926 ","-73.86084958","40.65904701 ","-74.07499888"
"3046316","40.71586497 ","-74.01608705","40.87378968 ","-74.00163135"
"3046317","40.74424868 ","-73.915743","40.68104357 ","-74.09615005"
"3046318","40.71649783 ","-74.0478552","40.74514983 ","-73.90011017"
"3046319","40.71001517 ","-74.12840337","40.86760162 ","-73.99787283"
"3046320","40.71886986 ","-73.87774032","40.80945209 ","-73.82400009"
"3046321","40.77282289 ","-74.06877394","40.89270887 ","-73.9096074"
"3046322","40.69006884 ","-73.81880729","40.7866355  ","-73.88692147"
"3046323","40.75301105 ","-73.80839794","40.72521369 ","-73.95439835"
"3046324","40.74517305 ","-73.81581231","40.79644372 ","-73.95786084"
"3046325","40.69514164 ","-74.12264635","40.78098764 ","-74.10912078"
"3046326","40.84262754 ","-73.95848201","40.70711389 ","-73.80585802"
"3046327","40.69076773 ","-73.98761584","40.79838401 ","-74.07008848"
"3046328","40.78268783 ","-73.88461048","40.80822048 ","-74.01566218"
"3046329","40.6628412  ","-73.86488387","40.86800103 ","-73.91821949"
"3046330","40.68972237 ","-73.94727785","40.73099985 ","-73.97694836"
"3046331","40.91172485 ","-74.03743962","40.67196245 ","-74.01973403"
"3046332","40.70614931 ","-73.81532141","40.8081517  ","-73.97317537"
"3046333","40.82391774 ","-73.80264216","40.67346073 ","-73.86634097"
"3046334","40.86129334 ","-73.89895067","40.79223497 ","-73.81084623"
"3046335","40.71747455 ","-74.08395398","40.71197427 ","-73.82946405"
"3046336","40.8898401  ","-73.87251909","40.90343728 ","-73.90469513"
"3046337","40.87378968 ","-74.00163135","40.84837843 ","-74.12979768"
"3046338","40.72837893 ","-73.99993767","40.73109529 ","-73.83372349"
"3046339","40.85803437 ","-73.90030183","40.74229024 ","-73.79530612"
"3046340","40.67255496 ","-74.02787869","40.9136 ","-73.92377843"
"3046341","40.80389095 ","-74.01543502","40.74216268 ","-73.8083638"
"3046342","40.81254687 ","-73.8084606","40.88662775 ","-74.01418721"
"3046343","40.77996131 ","-74.03267306","40.81098464 ","-74.11502434"
"3046344","40.80136208 ","-73.8355367","40.91577365 ","-73.99811427"
"3046345","40.84843563 ","-73.92449802","40.84255433 ","-73.97382819"
"3046346","40.82298875 ","-74.09502747","40.6837526  ","-73.85268109"
"3046347","40.73900833 ","-74.04260851","40.68770307 ","-73.90882175"
"3046348","40.83630255 ","-73.88992861","40.70693367 ","-74.01004674"
"3046349","40.80709647 ","-74.0065547","40.73396733 ","-73.79521329"
"3046350","40.75210618 ","-73.87030661","40.84254857 ","-73.88293514"
"3046351","40.80863865 ","-74.00973324","40.67866757 ","-73.87779587"
"3046352","40.64791545 ","-73.94366727","40.65705993 ","-74.01692701"
"3046353","40.73595032 ","-73.96011916","40.71536926 ","-73.86084958"
"3046354","40.79992526 ","-74.10339347","40.71434053 ","-73.89862899"
"3046355","40.77415083 ","-74.06167011","40.86250899 ","-73.94703174"
"3046356","40.70326645 ","-73.95781537","40.79444853 ","-74.0844778"
"3046357","40.66659079 ","-73.85083763","40.87715515 ","-73.90777075"
"3046358","40.79097464 ","-74.12088274","40.69852357 ","-73.9824669"
"3046359","40.76120163 ","-73.90928485","40.67866757 ","-73.87779587"
"3046360","40.78214655 ","-74.01519832","40.87715515 ","-73.90777075"
"3046361","40.81299409 ","-73.81225612","40.63957947 ","-74.01743554"
"3046362","40.7806446  ","-74.10968735","40.7229588  ","-73.91088227"
"3046363","40.68549496 ","-74.08042873","40.70792005 ","-74.09266126"
"3046364","40.70350175 ","-73.82721693","40.84464658 ","-73.91018239"
"3046365","40.76788729 ","-73.89040261","40.74541835 ","-73.83701795"
"3046366","40.79460742 ","-73.81512246","40.79623124 ","-73.82183228"
"3046367","40.76419518 ","-74.1556473","40.70542842 ","-73.93542223"
"3046368","40.75301105 ","-73.80839794","40.81731298 ","-74.14547944"
"3046369","40.6884329  ","-73.98256521","40.76102325 ","-74.0455857"
"3046370","40.85350977 ","-73.98264128","40.7117019  ","-73.89491823"
"3046371","40.85643528 ","-74.12676053","40.89414853 ","-73.98888674"
"3046372","40.72558047 ","-73.83840825","40.86236914 ","-74.00213199"
"3046373","40.71550969 ","-74.11760042","40.66773568 ","-73.87084779"
"3046374","40.6523141  ","-74.05893762","40.84161347 ","-73.93065455"
"3046375","40.68104357 ","-74.09615005","40.67516189 ","-73.87771069"
"3046376","40.82487847 ","-73.92013043","40.80998122 ","-73.83697561"
"3046377","40.76429802 ","-73.9997003","40.65888098 ","-74.07126844"
"3046378","40.79460742 ","-73.81512246","40.67315501 ","-73.88970572"
"3046611","40.79974576 ","-73.79622766","40.69027098 ","-74.02083164"
"3046379","40.6628412  ","-73.86488387","40.7220382  ","-73.93348868"
"3046380","40.65018643 ","-74.03061741","40.79503181 ","-74.13319127"
"3046381","40.72021302 ","-73.84849088","40.8199782  ","-73.99461347"
"3046382","40.74129857 ","-73.99772023","40.81916471 ","-74.09348006"
"3046383","40.74436002 ","-73.97137112","40.88667868 ","-74.09265329"
"3046384","40.84403788 ","-73.81520326","40.64897523 ","-73.8896747"
"3046385","40.74743094 ","-73.79288546","40.69146168 ","-73.92250751"
"3046386","40.82235615 ","-73.86205834","40.7220382  ","-73.93348868"
"3046387","40.76491904 ","-74.10772947","40.75485595 ","-74.05608702"
"3046388","40.70652618 ","-74.13391896","40.79444853 ","-74.0844778"
"3046389","40.78352229 ","-73.92545159","40.90498529 ","-73.93221038"
"3046390","40.72585479 ","-73.85639995","40.78268783 ","-73.88461048"
"3046391","40.79042655 ","-74.02360227","40.76274424 ","-74.11298684"
"3046392","40.8170666  ","-73.84357225","40.71434053 ","-73.89862899"
"3046393","40.73577129 ","-73.82421001","40.64497022 ","-73.91906464"
"3046394","40.85591214 ","-73.87362876","40.6903961  ","-74.02220395"
"3046395","40.68104357 ","-74.09615005","40.76180921 ","-74.14212711"
"3046396","40.78843045 ","-74.12821611","40.80554608 ","-74.06019477"
"3046397","40.89412142 ","-73.93941019","40.8733263  ","-73.87287963"
"3046398","40.83680073 ","-74.02384225","40.66869523 ","-74.06586057"
"3046399","40.89377484 ","-73.90880833","40.71587444 ","-73.95412713"
"3046400","40.90500596 ","-73.97713667","40.66631594 ","-73.8553082"
"3046401","40.72555445 ","-73.91078173","40.70526618 ","-74.12242614"
"3046402","40.71264941 ","-73.95168508","40.75951146 ","-74.03239206"
"3046403","40.67703791 ","-73.99982558","40.83630255 ","-73.88992861"
"3046404","40.73053605 ","-73.79356352","40.82268833 ","-74.06726223"
"3046405","40.91231907 ","-73.95241777","40.80635433 ","-73.95721698"
"3046406","40.90513369 ","-73.90651244","40.72521369 ","-73.95439835"
"3046407","40.87466323 ","-74.10395678","40.64629721 ","-73.96549402"
"3046408","40.74514983 ","-73.90011017","40.79974576 ","-73.79622766"
"3046409","40.73843692 ","-73.94784003","40.83024469 ","-74.01535693"
"3046410","40.85322598 ","-73.80990867","40.84528579 ","-74.08975594"
"3046411","40.75234891 ","-74.1159842","40.73517331 ","-73.88206037"
"3046412","40.65705993 ","-74.01692701","40.84455588 ","-74.07407501"
"3046413","40.72927679 ","-73.94798976","40.86768367 ","-73.96696122"
"3046414","40.89503612 ","-74.06590832","40.76633132 ","-73.97368119"
"3046415","40.69146168 ","-73.92250751","40.89309896 ","-73.88757853"
"3046416","40.84843563 ","-73.92449802","40.84403788 ","-73.81520326"
"3046417","40.79958504 ","-74.11063597","40.66659079 ","-73.85083763"
"3046418","40.72521337 ","-73.98681055","40.83595681 ","-73.96515128"
"3046419","40.87868005 ","-73.98183279","40.73109529 ","-73.83372349"
"3046420","40.74520076 ","-73.85257149","40.71505814 ","-73.96186472"
"3046421","40.84847224 ","-74.08331399","40.70384799 ","-73.90662805"
